Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Latitude,Longitude
Saskatchewan,Rafiqui Enterprises Ltd,"Saskatoon, SK S7H 0T7",1,Rafiqui Enterprises Ltd,6331,"Butchers, meat cutters and fishmongers ",52.114926,-106.627838
Saskatchewan,Saskatoon Magic Clean & Maintenance,"Saskatoon, SK S7M 0W9",1,Saskatoon Magic Clean & Maintenance,6731,Light duty cleaners,52.12623,-106.672711
Saskatchewan,SHIRO HOLDINGS INC.,"Saskatoon, SK S7N 1B5",1,SHIRO HOLDINGS INC.,6322,Cooks,52.117721,-106.656528
Saskatchewan,Simona's Home Ltd,"Saskatoon, SK S7K 6A8",1,Simona's Home Ltd,4412,"Home support workers, housekeepers and related occupations",52.176869,-106.612005
Saskatchewan,SKYWAY BRANDS REGINA INC.,"REGINA, SK S4W 1B3",1,SKYWAY BRANDS REGINA INC.,6322,Cooks,50.466657,-104.655445
Saskatchewan,Spice Hospitality Inc.,"Saskatoon, SK S7N 1B6",2,Spice Hospitality Inc.,6322,Cooks,52.117725,-106.656895
Saskatchewan,Stones Edge Landscaping Inc.,"Pilot Butte, SK S0G 3Z0",1,Stones Edge Landscaping Inc.,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",50.413607,-104.434654
Saskatchewan,Sushi Raku Japanese Cuisine,"Saskatoon, SK S7M 1L6",1,Sushi Raku Japanese Cuisine,6322,Cooks,52.127052,-106.670494
Saskatchewan,101026263 Saskatchewan Ltd.,"Porcupine Plain, SK S0E 1H0",3,101026263 Saskatchewan Ltd.,8431,General farm workers,52.736331,-103.241476
Saskatchewan,101063173 Saskatchewan Ltd.,"Lafleche, SK S0H 2K0",1,101063173 Saskatchewan Ltd.,8431,General farm workers,49.709486,-106.488784
Saskatchewan,102044967 Saskatchewan Ltd.,"Saskatoon, SK S7V 1J6",2,102044967 Saskatchewan Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.101744,-106.568208
Saskatchewan,Count Your Chickens Poultry Inc.,"Saskatoon, SK S7R 0J2",2,Count Your Chickens Poultry Inc.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.206986,-106.6818486
Saskatchewan,Delage Farms Ltd.,"Indian Head, SK S0G 2K0",1,Delage Farms Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",50.360241,-103.668464
Saskatchewan,G & B Friesen Farms Ltd.,"Quill Lake, SK S0A 3E0",6,G & B Friesen Farms Ltd.,8431,General farm workers,52.160763,-104.136745
Saskatchewan,Hire Yield Ag Solutions Inc.,"Arcola, SK S0C 0G0",1,Hire Yield Ag Solutions Inc.,8431,General farm workers,49.569692,-102.390008
Saskatchewan,Janeil Enterprises Inc.,"Eatonia, SK S0L 0Y0",1,Janeil Enterprises Inc.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",51.015591,-109.481099
Saskatchewan,Moxham Farms Ltd.,"Leross, SK S0A 2C0",2,Moxham Farms Ltd.,8431,General farm workers,51.289213,-103.864327
Saskatchewan,Northern Konstar Seedpotatoes Ltd.,"Outlook, SK S0L 2N0",3,Northern Konstar Seedpotatoes Ltd.,8431,General farm workers,51.356405,-107.164226
Saskatchewan,Rolling S Farm Ltd.,"Speers, SK S0M 2V0",1,Rolling S Farm Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.655401,-107.636313
Saskatchewan,Skyline Acres Ltd.,"LACADENA, SK S0L 1V0",1,Skyline Acres Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",50.806737,-108.388902
Saskatchewan,Spruce Meadow Farms Ltd,"Kincaid, SK S0H 2J0",1,Spruce Meadow Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",49.668632,-106.998948
Saskatchewan,Wilson Grains Ltd.,"Swift Current, SK S9H 4V2",2,Wilson Grains Ltd.,8431,General farm workers,50.268666,-107.995393
Saskatchewan,Precision AI Inc.,"Regina, SK S4P 4V5",1,Precision AI Inc.,2173,Software engineers and designers,50.440739,-104.60703
Alberta,10380008 Canada Inc.,"CALGARY, AB T2P 3H9",1,10380008 Canada Inc.,2174,Computer programmers and interactive media developers,51.044845,-114.065234
Alberta,1224883 B. C. Ltd,"Calgary, AB T2P 3W4",1,1224883 B. C. Ltd,0015,Senior managers ,51.04943,-114.063697
Alberta,1520879 Alberta Ltd.,"Calgary, AB T3G 4A2",1,1520879 Alberta Ltd.,2171,Information systems analysts and consultants,51.135243,-114.201591
Alberta,9016970 CANADA INC,"EDMONTON, AB T6T 1T5",1,9016970 CANADA INC,1241,Administrative assistants,53.4676345,-113.390723
Alberta,Alberta Health Services,"MEDICINE HAT, AB T1A 4H6",4,Alberta Health Services,3111,Specialist physicians,50.034485,-110.702712
Alberta,Alberta Health Services,"MEDICINE HAT, AB T1A 4H6",1,Alberta Health Services,3112,General practitioners and family physicians,50.034485,-110.702712
Alberta,BBN TRANSPORT LTD.,"CALGARY, AB T3J 5H3",1,BBN TRANSPORT LTD.,1215,"Supervisors, supply chain, tracking and scheduling co",51.1088183,-113.9689944
Alberta,CAC Enterprises Group Inc.,"Edmonton, AB T6P 1X2",1,CAC Enterprises Group Inc.,0601,Corporate sales managers,53.450595,-113.476431
Alberta,Cenfos Inc.,"Calgary, AB T2H 2K6",1,Cenfos Inc.,0621,Retail and wholesale trade managers,50.991215,-114.0717
Alberta,Copithorne & Blakely Corporation,"Calgary, AB T2G 0Y4",3,Copithorne & Blakely Corporation,5131,"Producers, directors, choreographers and related occupations",51.0421445,-114.0546375
Alberta,Dynamics MCT Consulting Ltd.,"Edmonton, AB T6R 0T1",1,Dynamics MCT Consulting Ltd.,2174,Computer programmers and interactive media developers,53.462384,-113.577971
Alberta,Fast Appliances Repair Ltd.,"Calgary, AB T2Z 0J4",1,Fast Appliances Repair Ltd.,6315,Cleaning supervisors,50.9177327,-113.928958
Alberta,Feel Like Talking Connections Ltd,"EDMONTON, AB T6E 0W4",1,Feel Like Talking Connections Ltd,0621,Retail and wholesale trade managers,53.506789,-113.469882
Alberta,Francis Akolo Professional Corporation,"City of Grande Prairie, AB T8X 0G4",1,Francis Akolo Professional Corporation,3112,General practitioners and family physicians,55.173606,-118.765294
Alberta,Margaux Resources Ltd.,"Calgary, AB T2P 3S2",1,Margaux Resources Ltd.,0016,Senior managers ,51.048484,-114.073513
Alberta,McLane Company Enterprises Inc.,"Airdrie, AB T4B 4G9",7,McLane Company Enterprises Inc.,6532,Outdoor sport and recreational guides,51.2745052,-114.036873
Alberta,New-Firmus Inc.,"Calgary, AB T2H 1K7",20,New-Firmus Inc.,7271,Carpenters,51.005845,-114.053763
Alberta,New-Way Trucking Ltd.,"Acheson, AB T7X 6C7",16,New-Way Trucking Ltd.,7511,Transport truck drivers,53.5465043,-113.7857843
Alberta,OK Granite LTD,"Calgary, AB T2E 7K8",1,OK Granite LTD,7231,Machinists and machining and tooling inspectors,51.079424,-114.01815
Alberta,Pleasant Solutions,"Edmonton, AB T6E 4N3",1,Pleasant Solutions,5241,Graphic designers and illustrators,53.494792,-113.451856
Alberta,Remedx Remediation Services Inc.,"Calgary, AB T2P 2X6",1,Remedx Remediation Services Inc.,2232,Mechanical engineering technologists and technicians,51.048833,-114.077562
Alberta,Tamarack Freight LTD,"Edmonton, AB T6T 0V7",1,Tamarack Freight LTD,7305,"Supervisors, motor transport and other ground transit operators",53.47097,-113.383845
Alberta,Two Pillars Construction Ltd.,"Calgary, AB T2P 3Y6",2,Two Pillars Construction Ltd.,7271,Carpenters,51.048187,-114.063139
Alberta,University of Alberta,"Edmonton, AB T6G 2R3",4,University of Alberta,4011,University professors and lecturers,53.517575,-113.531389
Alberta,University of Calgary,"Calgary, AB T2N 1N4",7,University of Calgary,4011,University professors and lecturers,51.074892,-114.129012
Alberta,10540889 Canada Ltd.,"Edmonton, AB T5L 4S8",1,10540889 Canada Ltd.,6211,Retail sales supervisors,53.590284,-113.5717955
Alberta,1113476 Alberta Ltd.,"Edmonton, AB T5L 3P9",1,1113476 Alberta Ltd.,6311,Food service supervisors,53.592174,-113.536727
Alberta,1342588 Alberta Ltd.,"Calgary, AB T3C 0J2",1,1342588 Alberta Ltd.,6331,"Butchers, meat cutters and fishmongers ",51.044053,-114.088805
Alberta,1353055 Alberta Ltd.,"Jasper, AB T0E 1E0",1,1353055 Alberta Ltd.,6322,Cooks,52.879277,-118.079256
Alberta,1931668 Alberta Inc.,"Red Deer, AB T4N 1W1",1,1931668 Alberta Inc.,6211,Retail sales supervisors,52.266674,-113.785652
Alberta,2085616 Alberta Inc.,"Calgary, AB T2G 0B7",1,2085616 Alberta Inc.,2175,Web designers and developers,51.050031,-114.062455
Alberta,2150292 Alberta Ltd.,"Edmonton, AB T5J 1Z3",1,2150292 Alberta Ltd.,6311,Food service supervisors,53.540951,-113.499586
Alberta,5782687 Manitoba Ltd o/a Domino's Pizza,"Edmonton, AB T6K 3J4",1,5782687 Manitoba Ltd o/a Domino's Pizza,6311,Food service supervisors,53.457652,-113.45997
Alberta,849357 Alberta Ltd.,"Tofield, AB T0B 4J0",1,849357 Alberta Ltd.,6311,Food service supervisors,53.390517,-112.863115
Alberta,Bouvry Exports Calgary Ltd.,"Calgary, AB T2H 2S3",15,Bouvry Exports Calgary Ltd.,9462,"Industrial butchers and meat cutters, poultry preparers and related workers",51.001351,-114.081341
Alberta,CANADIAN LOCATORS INC,"Calgary, AB T2H 2Z9",1,CANADIAN LOCATORS INC,1241,Administrative assistants,50.996629,-114.041487
Alberta,Carbolyn Investments Ltd.,"Peace River,, AB T8S 1R2",1,Carbolyn Investments Ltd.,6211,Retail sales supervisors,56.228595,-117.339725
Alberta,Chatters Limited Partnership,"Red Deer County, AB T4S 0K7",1,Chatters Limited Partnership,6341,Hairstylists and barbers,52.298503,-114.052783
Alberta,Dap Group Ltd.,"Fort Mcmurray, AB T9J 1K3",2,Dap Group Ltd.,6211,Retail sales supervisors,56.7080325,-111.3579036
Alberta,Dhillon Lighting (Calgary) Ltd.,"Calgary, AB T2E 7Z5",1,Dhillon Lighting (Calgary) Ltd.,1215,"Supervisors, supply chain, tracking and scheduling co",51.081409,-114.02689
Alberta,Ellerslie Chicken Foods Inc.,"Edmonton, AB T6X 0K6",1,Ellerslie Chicken Foods Inc.,6311,Food service supervisors,53.4254119,-113.4763373
Alberta,Evansdale NLB staffing Inc.,"Calgary, AB T3P 0C8",1,Evansdale NLB staffing Inc.,1311,Accounting technicians and bookkeepers,51.2382087,-114.1397517
Alberta,Executive Diamond Services Ltd,"Calgary, AB T2J 3J1",1,Executive Diamond Services Ltd,6211,Retail sales supervisors,50.9440928,-114.0402226
Alberta,Frank Driving School Ltd.,"Calgary, AB T3A 1T2",1,Frank Driving School Ltd.,1221,Administrative officers,51.114838,-114.165029
Alberta,GAYATRI MANAGEMENT INC.,"COALDALE, AB T1M 1N1",1,GAYATRI MANAGEMENT INC.,6311,Food service supervisors,49.726832,-112.6234
Alberta,Gordion Construction Ltd.,"Edmonton, AB T6E 6T7",1,Gordion Construction Ltd.,1241,Administrative assistants,53.483422,-113.472741
Alberta,GTC EDU&TRAVEL INC.,"Calgary, AB T2P 0E7",2,GTC EDU&TRAVEL INC.,1241,Administrative assistants,51.050326,-114.064511
Alberta,JBS Food Canada ULC,"Brooks, AB T1R 1C6",150,JBS Food Canada ULC,9462,"Industrial butchers and meat cutters, poultry preparers and related workers",50.565544,-111.900177
Alberta,JH Food & Development Ltd.,"West Cochrane, AB T4C 0W5",1,JH Food & Development Ltd.,6322,Cooks,51.184623,-114.471972
Alberta,LIQUORAMA LTD,"Calgary, AB T2B 1N1",1,LIQUORAMA LTD,6211,Retail sales supervisors,51.036078,-113.958379
Alberta,Milltech Millwork Ltd.,"Edmonton, AB T5L 4K2",2,Milltech Millwork Ltd.,7272,Cabinetmakers,53.5791776,-113.5656799
Alberta,Millwoods Meat Shop Ltd,"Edmonton, AB T6L 5H1",2,Millwoods Meat Shop Ltd,6331,"Butchers, meat cutters and fishmongers ",53.4443,-113.402895
Alberta,Rocker Masonry LTD,"Edmonton, AB T5M 3W1",3,Rocker Masonry LTD,7283,Tilesetters,53.566536,-113.593784
Alberta,Skycad Dental Technology Ltd.,"Calgary, AB T3C 0J5",1,Skycad Dental Technology Ltd.,3223,"Dental technologists, technicians and laboratory assistants",51.0442,-114.094827
Alberta,Spirit Hills Services Ltd.,"Millarville, AB T0L 1K0",1,Spirit Hills Services Ltd.,0821,Managers in agriculture,50.678216,-114.350027
Alberta,Tartan Hospitality Inc,"Edmonton, AB T5E 2T2",1,Tartan Hospitality Inc,6311,Food service supervisors,53.5882395,-113.4673015
Alberta,Tartan Hospitality Inc,"Edmonton, AB T5E 2T2",1,Tartan Hospitality Inc,6332,Bakers,53.5882395,-113.4673015
Alberta,TSWG Holdings Ltd.,"Cochrane, AB T4C 1A5",1,TSWG Holdings Ltd.,6322,Cooks,51.189611,-114.477369
Alberta,VERMILION PACKERS LTD.,"Vermilion, AB T9X 1J4",1,VERMILION PACKERS LTD.,6331,"Butchers, meat cutters and fishmongers ",53.349206,-110.851752
Alberta,WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT,"FORT MCMURRAY, AB T9H 2K7",3,WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT,6311,Food service supervisors,56.727462,-111.380769
Alberta,WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT,"FORT MCMURRAY, AB T9H 2K7",1,WESTERN RESTAURANT FRANCHISES INC O/A A & W RESTAURANT,6322,Cooks,56.727462,-111.380769
Alberta,WILDROSE GARMENTS MFG LTD,"Edmonton, AB T5B 4W3",2,WILDROSE GARMENTS MFG LTD,6342,"Tailors, dressmakers, furriers and milliners",53.581381,-113.468562
Alberta,1442849 Alberta Ltd.,"Calgary, AB T2H 0J9",1,1442849 Alberta Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",51.002375,-114.071604
Alberta,Alberta T.C Farms Ltd,"Picture Butte, AB T0K 1V0",1,Alberta T.C Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",49.802291,-112.902144
Alberta,Alberta T.C Farms Ltd,"Picture Butte, AB T0K 1V0",3,Alberta T.C Farms Ltd,8431,General farm workers,49.802291,-112.902144
Alberta,Attache Stables Ltd,"Foothills, AB T1S 3E7",1,Attache Stables Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",50.707453,-113.879832
Alberta,Bassano Farms Ltd,"Bassano, AB T0J 0B0",1,Bassano Farms Ltd,8431,General farm workers,50.984878,-112.563177
Alberta,Beelicious Inc.,"Bezanson, AB T0H 0G0",2,Beelicious Inc.,8431,General farm workers,55.217046,-118.396812
Alberta,Bester Farms,"Red Deer County, AB T4G 0M5",1,Bester Farms,8431,General farm workers,52.022379,-113.952699
Alberta,BIOTECH GREENHOUSES LTD.,"Redcliff, AB T0J 2P0",4,BIOTECH GREENHOUSES LTD.,8432,Nursery and greenhouse workers,50.066263,-110.788063
Alberta,Bonnyville Forest Nursery Inc.,"Bonnyville, AB T9N 2M9",18,Bonnyville Forest Nursery Inc.,8432,Nursery and greenhouse workers,54.273561,-110.746425
Alberta,BRB Farms Ltd.,"Redcliff, AB T0J 2P0",15,BRB Farms Ltd.,8432,Nursery and greenhouse workers,50.066263,-110.788063
Alberta,Breevliet Ltd.,"Wetaskiwin, AB T9A 1X1",4,Breevliet Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.985967,-113.198425
Alberta,CK Greenhouses Ltd.,"Redcliff, AB T0J 2P0",5,CK Greenhouses Ltd.,8432,Nursery and greenhouse workers,50.066263,-110.788063
Alberta,De Herdt Gardens ltd,"Barrhead, AB T7N 1A6",2,De Herdt Gardens ltd,8432,Nursery and greenhouse workers,54.128864,-114.700856
Alberta,Den Oudsten Dairy Ltd.,"Lacombe, AB T4L 2N3",1,Den Oudsten Dairy Ltd.,8431,General farm workers,52.465497,-113.732522
Alberta,Diamond Dust Acres Ltd,"Enchant, AB T0K 0V0",5,Diamond Dust Acres Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",50.123424,-112.473164
Alberta,Drost Seed Potatoes Ltd,"Bentley, AB T0C 0J0",1,Drost Seed Potatoes Ltd,8431,General farm workers,52.529195,-113.874533
Alberta,Dunvegan Gardens GP Ltd.,"Grande Prairie, AB T8V 4B6",1,Dunvegan Gardens GP Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",55.243859,-118.981377
Alberta,Farming Worx Inc.,"Calgary, AB T2P 2G7",4,Farming Worx Inc.,8432,Nursery and greenhouse workers,51.038105,-113.888473
Alberta,GA Home and Garden Centre Ltd.,"Calgary, AB T2K 5X3",7,GA Home and Garden Centre Ltd.,8432,Nursery and greenhouse workers,51.09747,-114.050631
Alberta,Greenbelt Dairy Ltd.,"Wainwright, AB T9W 1S8",3,Greenbelt Dairy Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.797364,-110.760947
Alberta,Greenroad Farms Ltd,"Wetaskiwing, AB T9A 1W8",1,Greenroad Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.985965,-113.198425
Alberta,Greidanus Farms Inc,"Granum, AB T0L 1A0",1,Greidanus Farms Inc,8431,General farm workers,49.873575,-113.507446
Alberta,Grosman Dairy Farm Ltd,"Barrhead, AB T0G 2G0",2,Grosman Dairy Farm Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",54.1811714172363,-114.764350891113
Alberta,Hamer Tree Services Ltd.,"Foothills, AB T1S 4S3",3,Hamer Tree Services Ltd.,8431,General farm workers,50.72211,-113.962246
Alberta,Harvest Hill Farms Ltd.,"Huxley, AB T0M 0Z0",1,Harvest Hill Farms Ltd.,8431,General farm workers,51.923594,-113.228235
Alberta,Heupel Farms Inc,"Stony Plain, AB T7Z 1X9",1,Heupel Farms Inc,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",53.644517,-114.026757
Alberta,"LASSONDE WESTERN CANADA, a division of A. LASSONDE INC.","Calgary, AB T2C 1N6",6,"LASSONDE WESTERN CANADA, a division of A. LASSONDE INC.",8431,General farm workers,50.99107,-113.9846215
Alberta,Lefley Honey Company LTD.,"Spirit River, AB T0H 3G0",1,Lefley Honey Company LTD.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",55.854296,-118.64232
Alberta,Magill Farm & Field Service Inc.,"Lethbridge County, AB T1J 1B6",6,Magill Farm & Field Service Inc.,8431,General farm workers,49.691607,-112.816044
Alberta,Matco Ranches Ltd.,"Calgary, AB T2P 1G1",2,Matco Ranches Ltd.,8431,General farm workers,51.045083,-114.05308
Alberta,Meinema Custom Farming Ltd.,"Lacombe, AB T4L 2N3",4,Meinema Custom Farming Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.465497,-113.732522
Alberta,MJT Cattle company Ltd,"Edgerton, AB T0B 1K0",1,MJT Cattle company Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.779843,-110.594393
Alberta,NBI Feedyards Inc.,"Edmonton, AB T5L 4W1",4,NBI Feedyards Inc.,8431,General farm workers,53.5925477,-113.567535
Alberta,Nieuwenhuis Dairy Inc.,"Red Deer County, AB T0M 1R0",2,Nieuwenhuis Dairy Inc.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.137648,-113.87388
Alberta,Pastink Pork Ltd.,"Taber, AB T1G 2E1",1,Pastink Pork Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",49.785272,-112.14401
Alberta,Peeters Dairy Ltd.,"Calmar, AB T0C 0V0",3,Peeters Dairy Ltd.,8431,General farm workers,53.098977,-113.866496
Alberta,Philpott Honey Producers Ltd.,"Brooks, AB T1R 1B5",9,Philpott Honey Producers Ltd.,8431,General farm workers,50.566419,-111.896687
Alberta,Pineview Solutions Inc.,"Pincher Creek, AB T0K 1W0",1,Pineview Solutions Inc.,8431,General farm workers,49.491695,-113.951668
Alberta,Poelman Apiaries Ltd.,"Fort Macleod, AB T0L 0Z0",1,Poelman Apiaries Ltd.,8431,General farm workers,49.575885,-113.158687
Alberta,Pohl Land & Cattle Ltd.,"Wetaskiwin, AB T9A 1X2",1,Pohl Land & Cattle Ltd.,8431,General farm workers,52.985968,-113.198425
Alberta,Rainbow Greenhouses Alberta Inc.,"Iron Springs, AB T0K 1G0",2,Rainbow Greenhouses Alberta Inc.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",49.930935,-112.686563
Alberta,Rainbow Greenhouses Alberta Inc.,"Iron Springs, AB T0K 1G0",88,Rainbow Greenhouses Alberta Inc.,8432,Nursery and greenhouse workers,49.930935,-112.686563
Alberta,Red Rock Nursery LTD.,"Medicine Hat, AB T1B 4S6",2,Red Rock Nursery LTD.,8432,Nursery and greenhouse workers,50.015716,-110.65663
Alberta,Smoky Dirt Farm Ltd.,"Tangent, AB T0H 3J0",1,Smoky Dirt Farm Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",55.719525,-117.687793
Alberta,Smoky Lake Forest Nursery Ltd.,"Smoky Lake, AB T0A 3C0",45,Smoky Lake Forest Nursery Ltd.,8432,Nursery and greenhouse workers,54.20288,-112.163351
Alberta,Spruit Farms ltd,"Red Deer, AB T4E 1R7",1,Spruit Farms ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.357273,-113.817637
Alberta,St. Albert Landscape Supply & Tree Farm Ltd.,"Sturgeon County, AB T8T 0T8",2,St. Albert Landscape Supply & Tree Farm Ltd.,8432,Nursery and greenhouse workers,53.806738,-113.448407
Alberta,Stamp Seeds Ltd.,"Enchant, AB T0K 0V0",2,Stamp Seeds Ltd.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",50.123424,-112.473164
Alberta,Stronks Feedlot LTD,"Lethbridge County, AB T0K 1V0",2,Stronks Feedlot LTD,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",49.802291,-112.902144
Alberta,Sunwold Farms Ltd,"Acme, AB T0M 0A0",2,Sunwold Farms Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",51.607665,-113.67335
Alberta,Tebb Farms Ltd.,"Olds, AB T4H 1P2",1,Tebb Farms Ltd.,8431,General farm workers,51.809937,-114.08294
Alberta,Van Giessen Growers Inc,"Coaldale, AB T1M 1M3",1,Van Giessen Growers Inc,8431,General farm workers,49.627841,-112.49929
Alberta,Vermeer's Dairy Ltd,"Ohaton, AB T0B 3P0",2,Vermeer's Dairy Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",52.97644,-112.531441
Alberta,Weleschuk Farms LTD.,"Tofield, AB T0B 4J0",1,Weleschuk Farms LTD.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",53.390517,-112.863115
Alberta,Wiese Agricultural Enterprises Inc.,"Westlock, AB T7P 2P5",1,Wiese Agricultural Enterprises Inc.,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",54.156986,-113.866272
Alberta,Woodstock Estate Ltd,"Sherwood Park, AB T8A 4C3",1,Woodstock Estate Ltd,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",53.5313186,-113.330254
Alberta,10380008 Canada Inc.,"CALGARY, AB T2P 3H9",1,10380008 Canada Inc.,2171,Information systems analysts and consultants,51.044845,-114.065234
Alberta,10380008 Canada Inc.,"CALGARY, AB T2P 3H9",4,10380008 Canada Inc.,2173,Software engineers and designers,51.044845,-114.065234
Alberta,5centsCDN Inc.,"Edmonton, AB T6X 0K6",1,5centsCDN Inc.,2174,Computer programmers and interactive media developers,53.4254119,-113.4763373
Alberta,"Avetta, LLC","Calgary, AB T2P 0J1",1,"Avetta, LLC",2171,Information systems analysts and consultants,51.049613,-114.0695137
Alberta,Coppel Tech Inc,"Fort McMurray, AB T9K 2X6",1,Coppel Tech Inc,2173,Software engineers and designers,56.74139,-111.450789
Alberta,Flosum Software Corporation,"Calgary, AB T2M 3Y7",1,Flosum Software Corporation,2171,Information systems analysts and consultants,51.070744,-114.117901
Alberta,Garmin Canada Inc.,"Cochrane, AB T4C 2N1",1,Garmin Canada Inc.,2147,Computer engineers (except software engineers and designers),51.1856877,-114.4658278
Alberta,GoodMorning.com Inc.,"Edmonton, AB T5K 2L9",1,GoodMorning.com Inc.,2174,Computer programmers and interactive media developers,53.5343335,-113.5102446
Alberta,MNP Digital Inc.,"Calgary, AB T2P 0L4",1,MNP Digital Inc.,2171,Information systems analysts and consultants,51.0487165,-114.0699502
Alberta,MoneyPrep Inc,"Edmonton, AB T5J 0K4",1,MoneyPrep Inc,2174,Computer programmers and interactive media developers,53.5446411,-113.4974149
Alberta,NovAtel Inc.,"Calgary, AB T2E 8S5",1,NovAtel Inc.,2173,Software engineers and designers,51.11556,-114.037515
Alberta,SDK TEK Services LTD.,"CALGARY, AB T3L 2H8",2,SDK TEK Services LTD.,2172,Database analysts and data administrators,51.122108,-114.250185
Alberta,Smart Energy Water Inc.,"Calgary, AB T2P 3Y7",1,Smart Energy Water Inc.,2171,Information systems analysts and consultants,51.04758,-114.064094
Alberta,Superior Safety Codes Inc.,"Edmonton, AB T5L 4S9",1,Superior Safety Codes Inc.,2175,Web designers and developers,53.593727,-113.573421
Alberta,Yastremski Associates Inc.,"Calgary, AB T2B 0L1",1,Yastremski Associates Inc.,2172,Database analysts and data administrators,51.012598,-113.977561
Alberta,Yastremski Associates Inc.,"Calgary, AB T2B 0L1",1,Yastremski Associates Inc.,2174,Computer programmers and interactive media developers,51.012598,-113.977561
British Columbia,1069095 BC LTD,"Courtenay, BC V9N 7R6",2,1069095 BC LTD,6322,Cooks,49.697768,-124.989717
British Columbia,1151654 BC LTD,"NANAIMO, BC V9S 4K3",2,1151654 BC LTD,6322,Cooks,49.179545,-123.948577
British Columbia,0348706 bc  ltd,"surrey, BC V3T 4X8",1,0348706 bc  ltd,1123,"Professional occupations in advertising, marketing and public relations",49.187952,-122.847395
British Columbia,0402 Holding Ltd.,"KAMLOOPS, BC V1S 1P4",1,0402 Holding Ltd.,0632,Accommodation service managers,50.6522365,-120.381423
British Columbia,0640548 B.C. LTD.,"Burnaby, BC V3N 1B9",1,0640548 B.C. LTD.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",49.225098,-122.938796
British Columbia,0708278 B.C. LTD.,"Surrey, BC V3R 3P4",1,0708278 B.C. LTD.,0631,Restaurant and food service managers,49.165434,-122.799575
British Columbia,0708278 B.C. LTD.,"Surrey, BC V3R 3P4",1,0708278 B.C. LTD.,6322,Cooks,49.165434,-122.799575
British Columbia,0731534 BC Ltd.,"Surrey, BC V3R 3P6",1,0731534 BC Ltd.,1241,Administrative assistants,49.163626,-122.79494
British Columbia,0731534 BC Ltd.,"Surrey, BC V3R 3P6",1,0731534 BC Ltd.,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",49.163626,-122.79494
British Columbia,0740457 BC LTD SUPER 8 MOTEL,"Kamloops, BC V2C 4A9",1,0740457 BC LTD SUPER 8 MOTEL,0632,Accommodation service managers,50.674761,-120.241822
British Columbia,0803327 B.C. LTD. PATNA SWEETS AND CHAT,"Abbotsford, BC V2T 3S5",1,0803327 B.C. LTD. PATNA SWEETS AND CHAT,6322,Cooks,49.049492,-122.335173
British Columbia,0819749 B.C. LTD,"Pemberton, BC V0N 2L0",1,0819749 B.C. LTD,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers",50.322195,-122.801551
British Columbia,0822759 BC LTD,"UCLUELET, BC V0R 3A0",1,0822759 BC LTD,0911,Manufacturing managers,48.936581,-125.547316
British Columbia,0846689 BC Ltd,"Chilliwack, BC V2R 0E6",1,0846689 BC Ltd,0731,Managers in transportation,49.1493368,-122.0179852
